report_school_year,aggregation_type,county_name,school_name,subgroup_name,enroll_cnt,grad_cnt,drop_cnt,grad_pct,drop_pct
2019-20,School,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL,All Students,15,14,1,0.933333333,0.066666667
2019-20,School,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL,All Students,15,14,1,0.933333333,0.066666667
2019-20,School,SUFFOLK,BRIDGEHAMPTON SCHOOL,All Students,17,14,2,0.823529412,0.117647059
2019-20,School,SUFFOLK,BRIDGEHAMPTON SCHOOL,All Students,17,14,2,0.823529412,0.117647059
2019-20,School,WARREN,BOLTON CENTRAL SCHOOL,All Students,14,14,0,1,0
2019-20,School,WARREN,BOLTON CENTRAL SCHOOL,All Students,14,14,0,1,0
2019-20,School,WARREN,JOHNSBURG CENTRAL SCHOOL,All Students,18,14,3,0.777777778,0.166666667
2019-20,School,WARREN,JOHNSBURG CENTRAL SCHOOL,All Students,18,14,3,0.777777778,0.166666667
2019-20,School,ALLEGANY,WHITESVILLE CENTRAL SCHOOL,All Students,15,15,0,1,0
2019-20,School,ALLEGANY,WHITESVILLE CENTRAL SCHOOL,All Students,17,15,1,0.882352941,0.058823529
2019-20,School,ALLEGANY,WHITESVILLE CENTRAL SCHOOL,All Students,17,15,1,0.882352941,0.058823529
2019-20,School,ALLEGANY,WHITESVILLE CENTRAL SCHOOL,All Students,15,15,0,1,0
2019-20,School,ESSEX,MOUNTAIN VIEW CAMPUS,All Students,17,15,2,0.882352941,0.117647059
2019-20,School,ESSEX,MOUNTAIN VIEW CAMPUS,All Students,17,15,2,0.882352941,0.117647059
2019-20,School,BRONX,BRONX COMMUNITY HIGH SCHOOL,All Students,83,15,19,0.180722892,0.228915663
2019-20,School,BRONX,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUBLIC POLICY,All Students,38,15,18,0.394736842,0.473684211
2019-20,School,BRONX,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUBLIC POLICY,All Students,38,15,18,0.394736842,0.473684211
2019-20,School,BRONX,NEW DIRECTIONS SECONDARY SCHOOL,All Students,55,15,24,0.272727273,0.436363636
2019-20,School,KINGS,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,All Students,62,15,15,0.241935484,0.241935484
2019-20,School,KINGS,LIBERATION DIPLOMA PLUS HIGH SCHOOL,All Students,80,15,3,0.1875,0.0375
2019-20,School,SUFFOLK,BRIDGEHAMPTON SCHOOL,All Students,15,15,0,1,0
2019-20,School,SUFFOLK,BRIDGEHAMPTON SCHOOL,All Students,15,15,0,1,0
2019-20,School,SULLIVAN,ROSCOE CENTRAL SCHOOL,All Students,15,15,0,1,0
2019-20,School,SULLIVAN,ROSCOE CENTRAL SCHOOL,All Students,15,15,0,1,0
2019-20,School,WARREN,BOLTON CENTRAL SCHOOL,All Students,15,15,0,1,0
2019-20,School,WARREN,BOLTON CENTRAL SCHOOL,All Students,15,15,0,1,0
2019-20,School,ALBANY,HEATLY SCHOOL,All Students,19,16,2,0.842105263,0.105263158
2019-20,School,ALBANY,HEATLY SCHOOL,All Students,19,16,2,0.842105263,0.105263158
2019-20,School,ALLEGANY,BELFAST SCHOOL,All Students,17,16,1,0.941176471,0.058823529
2019-20,School,ALLEGANY,BELFAST SCHOOL,All Students,18,16,0,0.888888889,0
2019-20,School,ALLEGANY,BELFAST SCHOOL,All Students,17,16,1,0.941176471,0.058823529
2019-20,School,ALLEGANY,BELFAST SCHOOL,All Students,18,16,0,0.888888889,0
2019-20,School,DUTCHESS,ORCHARD VIEW ALTERNATIVE HIGH SCHOOL,All Students,20,16,3,0.8,0.15
2019-20,School,DUTCHESS,ORCHARD VIEW ALTERNATIVE HIGH SCHOOL,All Students,23,16,2,0.695652174,0.086956522
2019-20,School,DUTCHESS,ORCHARD VIEW ALTERNATIVE HIGH SCHOOL,All Students,20,16,3,0.8,0.15
2019-20,School,ESSEX,SCHROON LAKE CENTRAL SCHOOL,All Students,16,16,0,1,0
2019-20,School,ESSEX,SCHROON LAKE CENTRAL SCHOOL,All Students,16,16,0,1,0
2019-20,School,ESSEX,WILLSBORO CENTRAL SCHOOL,All Students,19,16,1,0.842105263,0.052631579
2019-20,School,ESSEX,WILLSBORO CENTRAL SCHOOL,All Students,19,16,1,0.842105263,0.052631579
2019-20,School,GREENE,WINDHAM ASHLAND CENTRAL SCHOOL,All Students,19,16,2,0.842105263,0.105263158
2019-20,School,GREENE,WINDHAM ASHLAND CENTRAL SCHOOL,All Students,19,16,2,0.842105263,0.105263158
2019-20,School,HAMILTON,WELLS SCHOOL,All Students,18,16,1,0.888888889,0.055555556
2019-20,School,HAMILTON,WELLS SCHOOL,All Students,18,16,1,0.888888889,0.055555556
2019-20,School,HERKIMER,OWEN D. YOUNG CENTRAL SCHOOL,All Students,16,16,0,1,0
2019-20,School,HERKIMER,OWEN D. YOUNG CENTRAL SCHOOL,All Students,16,16,0,1,0
2019-20,School,MADISON,BROOKFIELD CENTRAL SCHOOL,All Students,17,16,1,0.941176471,0.058823529
2019-20,School,MADISON,BROOKFIELD CENTRAL SCHOOL,All Students,17,16,1,0.941176471,0.058823529
2019-20,School,NEW YORK,JUDITH S KAYE HIGH SCHOOL (THE),All Students,26,16,4,0.615384615,0.153846154
2019-20,School,NEW YORK,JUDITH S KAYE HIGH SCHOOL (THE),All Students,26,16,4,0.615384615,0.153846154
2019-20,School,BRONX,NEW DIRECTIONS SECONDARY SCHOOL,All Students,55,16,24,0.290909091,0.436363636
2019-20,School,KINGS,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,All Students,108,16,23,0.148148148,0.212962963
2019-20,School,OTSEGO,MORRIS CENTRAL SCHOOL,All Students,18,16,0,0.888888889,0
2019-20,School,OTSEGO,MORRIS CENTRAL SCHOOL,All Students,18,16,0,0.888888889,0
2019-20,School,SAINT LAWRENCE,HAMMOND CENTRAL SCHOOL,All Students,18,16,0,0.888888889,0
2019-20,School,SAINT LAWRENCE,HAMMOND CENTRAL SCHOOL,All Students,18,16,0,0.888888889,0
2019-20,School,SAINT LAWRENCE,HERMON-DEKALB CENTRAL SCHOOL,All Students,19,16,2,0.842105263,0.105263158
2019-20,School,SAINT LAWRENCE,HERMON-DEKALB CENTRAL SCHOOL,All Students,19,16,2,0.842105263,0.105263158
2019-20,School,SCHOHARIE,JEFFERSON CENTRAL SCHOOL,All Students,17,16,1,0.941176471,0.058823529
2019-20,School,SCHOHARIE,JEFFERSON CENTRAL SCHOOL,All Students,17,16,1,0.941176471,0.058823529
2019-20,School,SULLIVAN,ROSCOE CENTRAL SCHOOL,All Students,16,16,0,1,0
2019-20,School,SULLIVAN,ROSCOE CENTRAL SCHOOL,All Students,16,16,0,1,0
2019-20,School,CATTARAUGUS,WEST VALLEY CENTRAL SCHOOL,All Students,18,17,1,0.944444444,0.055555556
2019-20,School,CATTARAUGUS,WEST VALLEY CENTRAL SCHOOL,All Students,18,17,1,0.944444444,0.055555556
2019-20,School,DELAWARE,DOWNSVILLE CENTRAL SCHOOL,All Students,19,17,1,0.894736842,0.052631579
2019-20,School,DELAWARE,DOWNSVILLE CENTRAL SCHOOL,All Students,19,17,1,0.894736842,0.052631579
2019-20,School,DUTCHESS,ORCHARD VIEW ALTERNATIVE HIGH SCHOOL,All Students,23,17,2,0.739130435,0.086956522
2019-20,School,ESSEX,WILLSBORO CENTRAL SCHOOL,All Students,19,17,2,0.894736842,0.105263158
2019-20,School,ESSEX,WILLSBORO CENTRAL SCHOOL,All Students,19,17,2,0.894736842,0.105263158
2019-20,School,GENESEE,ELBA JUNIOR-SENIOR HIGH SCHOOL,All Students,19,17,2,0.894736842,0.105263158
2019-20,School,GENESEE,ELBA JUNIOR-SENIOR HIGH SCHOOL,All Students,19,17,2,0.894736842,0.105263158
2019-20,School,HAMILTON,WELLS SCHOOL,All Students,18,17,1,0.944444444,0.055555556
2019-20,School,HAMILTON,WELLS SCHOOL,All Students,18,17,1,0.944444444,0.055555556
2019-20,School,NEW YORK,HARLEM SUCCESS ACADEMY CHARTER SCHOOL,All Students,17,17,0,1,0
2019-20,School,NEW YORK,HARLEM SUCCESS ACADEMY CHARTER SCHOOL,All Students,17,17,0,1,0
2019-20,School,NEW YORK,JUDITH S KAYE HIGH SCHOOL (THE),All Students,19,17,1,0.894736842,0.052631579
2019-20,School,NEW YORK,JUDITH S KAYE HIGH SCHOOL (THE),All Students,19,17,1,0.894736842,0.052631579
2019-20,School,KINGS,BROWNSVILLE DIPLOMA PLUS HIGH SCHOOL,All Students,73,17,6,0.232876712,0.082191781
2019-20,School,KINGS,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,All Students,95,17,17,0.178947368,0.178947368
2019-20,School,KINGS,BROOKLYN BRIDGE ACADEMY HIGH SHCOOL,All Students,97,17,12,0.175257732,0.12371134
2019-20,School,KINGS,URBAN DOVE TEAM CHARTER SCHOOL,All Students,113,17,9,0.150442478,0.079646018
2019-20,School,SAINT LAWRENCE,CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL,All Students,22,17,0,0.772727273,0
2019-20,School,SAINT LAWRENCE,CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL,All Students,22,17,0,0.772727273,0
2019-20,School,SAINT LAWRENCE,COLTON-PIERREPONT JUNIOR-SENIOR HIGH SCHOOL,All Students,18,17,0,0.944444444,0
2019-20,School,SAINT LAWRENCE,COLTON-PIERREPONT JUNIOR-SENIOR HIGH SCHOOL,All Students,18,17,0,0.944444444,0
2019-20,School,SAINT LAWRENCE,MORRISTOWN CENTRAL SCHOOL,All Students,21,17,4,0.80952381,0.19047619
2019-20,School,SAINT LAWRENCE,MORRISTOWN CENTRAL SCHOOL,All Students,21,17,4,0.80952381,0.19047619
2019-20,School,SULLIVAN,ROSCOE CENTRAL SCHOOL,All Students,17,17,0,1,0
2019-20,School,SULLIVAN,ROSCOE CENTRAL SCHOOL,All Students,17,17,0,1,0
2019-20,School,WARREN,JOHNSBURG CENTRAL SCHOOL,All Students,19,17,2,0.894736842,0.105263158
2019-20,School,WARREN,JOHNSBURG CENTRAL SCHOOL,All Students,19,17,2,0.894736842,0.105263158
2019-20,School,DELAWARE,MARGARETVILLE CENTRAL SCHOOL,All Students,18,18,0,1,0
2019-20,School,DELAWARE,MARGARETVILLE CENTRAL SCHOOL,All Students,20,18,1,0.9,0.05
2019-20,School,DELAWARE,MARGARETVILLE CENTRAL SCHOOL,All Students,18,18,0,1,0
2019-20,School,DELAWARE,MARGARETVILLE CENTRAL SCHOOL,All Students,20,18,1,0.9,0.05
2019-20,School,DELAWARE,STAMFORD CENTRAL SCHOOL,All Students,19,18,1,0.947368421,0.052631579
2019-20,School,DELAWARE,STAMFORD CENTRAL SCHOOL,All Students,19,18,1,0.947368421,0.052631579
2019-20,School,ESSEX,KEENE CENTRAL SCHOOL,All Students,18,18,0,1,0
2019-20,School,ESSEX,KEENE CENTRAL SCHOOL,All Students,18,18,0,1,0
2019-20,School,HERKIMER,OWEN D. YOUNG CENTRAL SCHOOL,All Students,19,18,1,0.947368421,0.052631579
2019-20,School,HERKIMER,OWEN D. YOUNG CENTRAL SCHOOL,All Students,19,18,1,0.947368421,0.052631579
2019-20,School,MADISON,BROOKFIELD CENTRAL SCHOOL,All Students,20,18,2,0.9,0.1
2019-20,School,MADISON,BROOKFIELD CENTRAL SCHOOL,All Students,20,18,2,0.9,0.1
2019-20,School,NASSAU,CASTLETON ACADEMY HIGH SCHOOL OF OCEANSIDE,All Students,24,18,1,0.75,0.041666667
2019-20,School,NASSAU,CASTLETON ACADEMY HIGH SCHOOL OF OCEANSIDE,All Students,24,18,1,0.75,0.041666667
2019-20,School,NEW YORK,MARTA VALLE SECONDARY SCHOOL,All Students,25,18,2,0.72,0.08
2019-20,School,NEW YORK,MARTA VALLE SECONDARY SCHOOL,All Students,25,18,2,0.72,0.08
2019-20,School,NEW YORK,JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LRNING,All Students,83,18,4,0.21686747,0.048192771
2019-20,School,BRONX,BRONX REGIONAL HIGH SCHOOL,All Students,84,18,5,0.214285714,0.05952381
2019-20,School,KINGS,BROWNSVILLE DIPLOMA PLUS HIGH SCHOOL,All Students,73,18,6,0.246575342,0.082191781
2019-20,School,KINGS,ROADS CHARTER SCHOOL 1,All Students,71,18,10,0.253521127,0.14084507
2019-20,School,RICHMOND,NEW VENTURES CHARTER SCHOOL,All Students,63,18,1,0.285714286,0.015873016
2019-20,School,SAINT LAWRENCE,MORRISTOWN CENTRAL SCHOOL,All Students,21,18,2,0.857142857,0.095238095
2019-20,School,SAINT LAWRENCE,MORRISTOWN CENTRAL SCHOOL,All Students,22,18,3,0.818181818,0.136363636
2019-20,School,SAINT LAWRENCE,MORRISTOWN CENTRAL SCHOOL,All Students,22,18,3,0.818181818,0.136363636
2019-20,School,SAINT LAWRENCE,MORRISTOWN CENTRAL SCHOOL,All Students,21,18,2,0.857142857,0.095238095
2019-20,School,STEUBEN,BRADFORD CENTRAL SCHOOL,All Students,19,18,1,0.947368421,0.052631579
2019-20,School,STEUBEN,BRADFORD CENTRAL SCHOOL,All Students,19,18,1,0.947368421,0.052631579
2019-20,School,SULLIVAN,LIVINGSTON MANOR HIGH SCHOOL,All Students,22,18,3,0.818181818,0.136363636
2019-20,School,SULLIVAN,LIVINGSTON MANOR HIGH SCHOOL,All Students,22,18,3,0.818181818,0.136363636
2019-20,School,WARREN,BOLTON CENTRAL SCHOOL,All Students,19,18,0,0.947368421,0
2019-20,School,WARREN,BOLTON CENTRAL SCHOOL,All Students,19,18,0,0.947368421,0
2019-20,School,ALLEGANY,ANDOVER SCHOOL,All Students,20,19,1,0.95,0.05
2019-20,School,ALLEGANY,ANDOVER SCHOOL,All Students,20,19,1,0.95,0.05
2019-20,School,ALLEGANY,CANASERAGA SCHOOL,All Students,20,19,1,0.95,0.05
2019-20,School,ALLEGANY,CANASERAGA SCHOOL,All Students,20,19,1,0.95,0.05
2019-20,School,ALLEGANY,FRIENDSHIP CENTRAL SCHOOL,All Students,19,19,0,1,0
2019-20,School,ALLEGANY,FRIENDSHIP CENTRAL SCHOOL,All Students,19,19,0,1,0
2019-20,School,DELAWARE,FRANKLIN CENTRAL SCHOOL,All Students,19,19,0,1,0
2019-20,School,DELAWARE,FRANKLIN CENTRAL SCHOOL,All Students,19,19,0,1,0
2019-20,School,DUTCHESS,ORCHARD VIEW ALTERNATIVE HIGH SCHOOL,All Students,25,19,3,0.76,0.12
2019-20,School,DUTCHESS,ORCHARD VIEW ALTERNATIVE HIGH SCHOOL,All Students,25,19,3,0.76,0.12
2019-20,School,ESSEX,CROWN POINT CENTRAL SCHOOL,All Students,21,19,1,0.904761905,0.047619048
2019-20,School,ESSEX,CROWN POINT CENTRAL SCHOOL,All Students,19,19,0,1,0
2019-20,School,ESSEX,CROWN POINT CENTRAL SCHOOL,All Students,19,19,0,1,0
2019-20,School,ESSEX,CROWN POINT CENTRAL SCHOOL,All Students,21,19,1,0.904761905,0.047619048
2019-20,School,ESSEX,SCHROON LAKE CENTRAL SCHOOL,All Students,20,19,0,0.95,0
2019-20,School,ESSEX,SCHROON LAKE CENTRAL SCHOOL,All Students,20,19,0,0.95,0
2019-20,School,GREENE,HUNTER-TANNERSVILLE MIDDLE SCHOOL HIGH SCHOOL,All Students,20,19,1,0.95,0.05
2019-20,School,GREENE,HUNTER-TANNERSVILLE MIDDLE SCHOOL HIGH SCHOOL,All Students,20,19,1,0.95,0.05
2019-20,School,HERKIMER,OWEN D. YOUNG CENTRAL SCHOOL,All Students,20,19,1,0.95,0.05
2019-20,School,HERKIMER,OWEN D. YOUNG CENTRAL SCHOOL,All Students,20,19,1,0.95,0.05
2019-20,School,JEFFERSON,LYME CENTRAL SCHOOL,All Students,20,19,1,0.95,0.05
2019-20,School,JEFFERSON,LYME CENTRAL SCHOOL,All Students,20,19,1,0.95,0.05
2019-20,School,BRONX,BRONX COMMUNITY HIGH SCHOOL,All Students,83,19,19,0.228915663,0.228915663
2019-20,School,KINGS,DEAN STREET SCHOOL (THE),All Students,33,19,4,0.575757576,0.121212121
2019-20,School,KINGS,DEAN STREET SCHOOL (THE),All Students,33,19,4,0.575757576,0.121212121
2019-20,School,KINGS,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,All Students,22,19,3,0.863636364,0.136363636
2019-20,School,KINGS,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,All Students,22,19,3,0.863636364,0.136363636
2019-20,School,KINGS,PROFESSIONAL PATHWAYS HIGH SCHOOL,All Students,89,19,2,0.213483146,0.02247191
2019-20,School,KINGS,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,All Students,99,19,44,0.191919192,0.444444444
2019-20,School,RICHMOND,NEW VENTURES CHARTER SCHOOL,All Students,63,19,1,0.301587302,0.015873016
2019-20,School,ORANGE,GEORGE F BAKER HIGH SCHOOL,All Students,19,19,0,1,0
2019-20,School,ORANGE,GEORGE F BAKER HIGH SCHOOL,All Students,19,19,0,1,0
2019-20,School,OTSEGO,MORRIS CENTRAL SCHOOL,All Students,21,19,1,0.904761905,0.047619048
2019-20,School,OTSEGO,MORRIS CENTRAL SCHOOL,All Students,21,19,1,0.904761905,0.047619048
2019-20,School,SCHOHARIE,JEFFERSON CENTRAL SCHOOL,All Students,21,19,2,0.904761905,0.095238095
2019-20,School,SCHOHARIE,JEFFERSON CENTRAL SCHOOL,All Students,21,19,2,0.904761905,0.095238095
2019-20,School,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL,All Students,25,19,3,0.76,0.12
2019-20,School,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL,All Students,25,19,3,0.76,0.12
2019-20,School,STEUBEN,BRADFORD CENTRAL SCHOOL,All Students,22,19,3,0.863636364,0.136363636
2019-20,School,STEUBEN,BRADFORD CENTRAL SCHOOL,All Students,22,19,3,0.863636364,0.136363636
2019-20,School,STEUBEN,PRATTSBURGH CENTRAL SCHOOL,All Students,20,19,1,0.95,0.05
2019-20,School,STEUBEN,PRATTSBURGH CENTRAL SCHOOL,All Students,20,19,1,0.95,0.05
2019-20,School,WASHINGTON,FORT ANN CENTRAL SCHOOL,All Students,27,19,5,0.703703704,0.185185185
2019-20,School,WASHINGTON,FORT ANN CENTRAL SCHOOL,All Students,27,19,5,0.703703704,0.185185185
2019-20,School,CATTARAUGUS,HINSDALE CENTRAL SCHOOL,All Students,20,20,0,1,0
2019-20,School,CATTARAUGUS,HINSDALE CENTRAL SCHOOL,All Students,20,20,0,1,0
2019-20,School,DELAWARE,ROXBURY CENTRAL SCHOOL,All Students,20,20,0,1,0
2019-20,School,DELAWARE,ROXBURY CENTRAL SCHOOL,All Students,20,20,0,1,0
2019-20,School,GENESEE,ELBA JUNIOR-SENIOR HIGH SCHOOL,All Students,24,20,3,0.833333333,0.125
2019-20,School,GENESEE,ELBA JUNIOR-SENIOR HIGH SCHOOL,All Students,24,20,3,0.833333333,0.125
2019-20,School,GREENE,WINDHAM ASHLAND CENTRAL SCHOOL,All Students,20,20,0,1,0
2019-20,School,GREENE,WINDHAM ASHLAND CENTRAL SCHOOL,All Students,20,20,0,1,0
2019-20,School,NEW YORK,JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LRNING,All Students,83,20,4,0.240963855,0.048192771
2019-20,School,NEW YORK,HARVEY MILK HIGH SCHOOL,All Students,38,20,13,0.526315789,0.342105263
2019-20,School,BRONX,JILL CHAIFETZ TRANSFER HIGH SCHOOL,All Students,89,20,5,0.224719101,0.056179775
2019-20,School,BRONX,ARTURO SCHOMBURG SATELLITE ACADEMY-BRONX,All Students,88,20,8,0.227272727,0.090909091
2019-20,School,BRONX,ROADS CHARTER SCHOOL II,All Students,113,20,50,0.17699115,0.442477876
2019-20,School,KINGS,GOTHAM PROFESSIONAL ARTS ACADEMY,All Students,22,20,2,0.909090909,0.090909091
2019-20,School,KINGS,GOTHAM PROFESSIONAL ARTS ACADEMY,All Students,22,20,2,0.909090909,0.090909091
2019-20,School,KINGS,BROOKLYN DEMOCRACY ACADEMY,All Students,87,20,10,0.229885057,0.114942529
2019-20,School,QUEENS,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,All Students,132,20,11,0.151515152,0.083333333
2019-20,School,SCHOHARIE,GILBOA CONESVILLE CENTRAL SCHOOL,All Students,20,20,0,1,0
2019-20,School,SCHOHARIE,GILBOA CONESVILLE CENTRAL SCHOOL,All Students,20,20,0,1,0
2019-20,School,SUFFOLK,SHELTER ISLAND SCHOOL,All Students,21,20,1,0.952380952,0.047619048
2019-20,School,SUFFOLK,SHELTER ISLAND SCHOOL,All Students,20,20,0,1,0
2019-20,School,SUFFOLK,SHELTER ISLAND SCHOOL,All Students,20,20,0,1,0
2019-20,School,SUFFOLK,SHELTER ISLAND SCHOOL,All Students,21,20,1,0.952380952,0.047619048
2019-20,School,WARREN,JOHNSBURG CENTRAL SCHOOL,All Students,22,20,1,0.909090909,0.045454545
2019-20,School,WARREN,JOHNSBURG CENTRAL SCHOOL,All Students,22,20,1,0.909090909,0.045454545
2019-20,School,ALLEGANY,BELFAST SCHOOL,All Students,22,21,1,0.954545455,0.045454545
2019-20,School,ALLEGANY,BELFAST SCHOOL,All Students,22,21,1,0.954545455,0.045454545
2019-20,School,DELAWARE,FRANKLIN CENTRAL SCHOOL,All Students,22,21,1,0.954545455,0.045454545
2019-20,School,DELAWARE,FRANKLIN CENTRAL SCHOOL,All Students,22,21,1,0.954545455,0.045454545
2019-20,School,ERIE,PATHWAYS ACADEMY,All Students,111,21,25,0.189189189,0.225225225
2019-20,School,ESSEX,MOUNTAIN VIEW CAMPUS,All Students,23,21,2,0.913043478,0.086956522
2019-20,School,ESSEX,MOUNTAIN VIEW CAMPUS,All Students,23,21,2,0.913043478,0.086956522
2019-20,School,FRANKLIN,SAINT REGIS FALLS CENTRAL SCHOOL,All Students,23,21,1,0.913043478,0.043478261
2019-20,School,FRANKLIN,SAINT REGIS FALLS CENTRAL SCHOOL,All Students,22,21,0,0.954545455,0
2019-20,School,FRANKLIN,SAINT REGIS FALLS CENTRAL SCHOOL,All Students,23,21,1,0.913043478,0.043478261
2019-20,School,FRANKLIN,SAINT REGIS FALLS CENTRAL SCHOOL,All Students,22,21,0,0.954545455,0
2019-20,School,NEW YORK,HARVEY MILK HIGH SCHOOL,All Students,38,21,12,0.552631579,0.315789474
2019-20,School,BRONX,ROADS CHARTER SCHOOL II,All Students,103,21,73,0.203883495,0.708737864
2019-20,School,BRONX,ROADS CHARTER SCHOOL II,All Students,103,21,73,0.203883495,0.708737864
2019-20,School,KINGS,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,All Students,108,21,23,0.194444444,0.212962963
2019-20,School,QUEENS,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,All Students,132,21,11,0.159090909,0.083333333
2019-20,School,OTSEGO,GILBERTSVILLE-MOUNT UPTON JUNIOR-SENIOR HIGH SCHOOL,All Students,22,21,1,0.954545455,0.045454545
2019-20,School,OTSEGO,GILBERTSVILLE-MOUNT UPTON JUNIOR-SENIOR HIGH SCHOOL,All Students,22,21,1,0.954545455,0.045454545
2019-20,School,OTSEGO,LAURENS CENTRAL SCHOOL,All Students,24,21,2,0.875,0.083333333
2019-20,School,OTSEGO,LAURENS CENTRAL SCHOOL,All Students,24,21,2,0.875,0.083333333
2019-20,School,OTSEGO,WORCESTER SCHOOL,All Students,21,21,0,1,0
2019-20,School,OTSEGO,WORCESTER SCHOOL,All Students,21,21,0,1,0
2019-20,School,SAINT LAWRENCE,CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL,All Students,23,21,0,0.913043478,0
2019-20,School,SAINT LAWRENCE,CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL,All Students,23,21,0,0.913043478,0
2019-20,School,SCHOHARIE,GILBOA CONESVILLE CENTRAL SCHOOL,All Students,21,21,0,1,0
2019-20,School,SCHOHARIE,GILBOA CONESVILLE CENTRAL SCHOOL,All Students,22,21,0,0.954545455,0
2019-20,School,SCHOHARIE,GILBOA CONESVILLE CENTRAL SCHOOL,All Students,22,21,0,0.954545455,0
2019-20,School,SCHOHARIE,GILBOA CONESVILLE CENTRAL SCHOOL,All Students,21,21,0,1,0
2019-20,School,STEUBEN,PRATTSBURGH CENTRAL SCHOOL,All Students,22,21,0,0.954545455,0
2019-20,School,STEUBEN,PRATTSBURGH CENTRAL SCHOOL,All Students,22,21,0,0.954545455,0
2019-20,School,ALLEGANY,ANDOVER SCHOOL,All Students,24,22,0,0.916666667,0
2019-20,School,ALLEGANY,ANDOVER SCHOOL,All Students,24,22,0,0.916666667,0
2019-20,School,ALLEGANY,FRIENDSHIP CENTRAL SCHOOL,All Students,23,22,1,0.956521739,0.043478261
2019-20,School,ALLEGANY,FRIENDSHIP CENTRAL SCHOOL,All Students,24,22,2,0.916666667,0.083333333
2019-20,School,ALLEGANY,FRIENDSHIP CENTRAL SCHOOL,All Students,24,22,2,0.916666667,0.083333333
2019-20,School,ALLEGANY,FRIENDSHIP CENTRAL SCHOOL,All Students,23,22,1,0.956521739,0.043478261
2019-20,School,CATTARAUGUS,HINSDALE CENTRAL SCHOOL,All Students,25,22,2,0.88,0.08
2019-20,School,CATTARAUGUS,HINSDALE CENTRAL SCHOOL,All Students,25,22,2,0.88,0.08
2019-20,School,DELAWARE,CHARLOTTE VALLEY SCHOOL,All Students,25,22,0,0.88,0
2019-20,School,DELAWARE,CHARLOTTE VALLEY SCHOOL,All Students,25,22,0,0.88,0
2019-20,School,DELAWARE,SOUTH KORTRIGHT CENTRAL SCHOOL,All Students,22,22,0,1,0
2019-20,School,DELAWARE,SOUTH KORTRIGHT CENTRAL SCHOOL,All Students,22,22,0,1,0
2019-20,School,GREENE,HUNTER-TANNERSVILLE MIDDLE SCHOOL HIGH SCHOOL,All Students,25,22,1,0.88,0.04
2019-20,School,GREENE,HUNTER-TANNERSVILLE MIDDLE SCHOOL HIGH SCHOOL,All Students,25,22,1,0.88,0.04
2019-20,School,JEFFERSON,BELLEVILLE HENDERSON CENTRAL SCHOOL,All Students,26,22,3,0.846153846,0.115384615
2019-20,School,JEFFERSON,BELLEVILLE HENDERSON CENTRAL SCHOOL,All Students,26,22,3,0.846153846,0.115384615
2019-20,School,BRONX,JILL CHAIFETZ TRANSFER HIGH SCHOOL,All Students,89,22,5,0.247191011,0.056179775
2019-20,School,BRONX,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,All Students,138,22,29,0.15942029,0.210144928
2019-20,School,KINGS,NEW DAWN CHARTER HIGH SCHOOL,All Students,116,22,4,0.189655172,0.034482759
2019-20,School,KINGS,BUSHWICK COMMUNITY HIGH SCHOOL,All Students,87,22,14,0.252873563,0.16091954
2019-20,School,OTSEGO,MILFORD CENTRAL SCHOOL,All Students,23,22,0,0.956521739,0
2019-20,School,OTSEGO,MILFORD CENTRAL SCHOOL,All Students,23,22,0,0.956521739,0
2019-20,School,OTSEGO,WORCESTER SCHOOL,All Students,26,22,2,0.846153846,0.076923077
2019-20,School,OTSEGO,WORCESTER SCHOOL,All Students,26,22,2,0.846153846,0.076923077
2019-20,School,SAINT LAWRENCE,HAMMOND CENTRAL SCHOOL,All Students,23,22,1,0.956521739,0.043478261
2019-20,School,SAINT LAWRENCE,HAMMOND CENTRAL SCHOOL,All Students,23,22,1,0.956521739,0.043478261
2019-20,School,SCHOHARIE,JEFFERSON CENTRAL SCHOOL,All Students,22,22,0,1,0
2019-20,School,SCHOHARIE,JEFFERSON CENTRAL SCHOOL,All Students,22,22,0,1,0
